Filename,Author,Date
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,Mohammed Ezzat,2016-03-16T14:14:44Z
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,Scott Alexander-Bown,2015-09-16T12:14:10Z
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,Scott Alexander-Bown,2015-06-30T14:45:12Z
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,Scott Alexander-Bown,2015-06-30T14:14:08Z
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,Scott Alexander-Bown,2015-06-29T13:06:14Z
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,Daniel Kutik,2019-11-16T02:39:54Z
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,Daniel Kutik,2019-11-16T02:34:24Z
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,Frieder Bluemle,2017-05-11T16:55:33Z
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-hdpi/ic_info_outline_white_18dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-hdpi/ic_info_outline_white_18dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-hdpi/ic_info_outline_white_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-hdpi/ic_info_outline_white_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-hdpi/ic_info_outline_white_36dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-hdpi/ic_info_outline_white_36dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-hdpi/ic_lock_open_white_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-hdpi/ic_lock_open_white_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-mdpi/ic_info_outline_white_18dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-mdpi/ic_info_outline_white_18dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-mdpi/ic_info_outline_white_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-mdpi/ic_info_outline_white_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-mdpi/ic_info_outline_white_36dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-mdpi/ic_info_outline_white_36dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-mdpi/ic_lock_open_white_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-mdpi/ic_lock_open_white_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xhdpi/ic_cross_red_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xhdpi/ic_cross_red_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xhdpi/ic_info_outline_white_18dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xhdpi/ic_info_outline_white_18dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xhdpi/ic_info_outline_white_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xhdpi/ic_info_outline_white_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xhdpi/ic_info_outline_white_36dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xhdpi/ic_info_outline_white_36dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xhdpi/ic_lock_open_white_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xhdpi/ic_lock_open_white_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xhdpi/ic_tick_green_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xhdpi/ic_tick_green_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xxhdpi/ic_info_outline_white_18dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xxhdpi/ic_info_outline_white_18dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xxhdpi/ic_info_outline_white_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xxhdpi/ic_info_outline_white_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xxhdpi/ic_info_outline_white_36dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xxhdpi/ic_info_outline_white_36dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xxhdpi/ic_lock_open_white_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xxhdpi/ic_lock_open_white_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_18dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_18dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_36dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xxxhdpi/ic_info_outline_white_36dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xxxhdpi/ic_lock_open_white_24dp.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable-xxxhdpi/ic_lock_open_white_24dp.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable/pint_glass.png,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/drawable/pint_glass.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/layout/content_main.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/layout/content_main.xml,Frieder Bluemle,2017-05-11T16:41:00Z
app/src/main/res/layout/content_main.xml,Scott Alexander-Bown,2016-07-01T20:13:52Z
app/src/main/res/layout/content_main.xml,Scott Alexander-Bown,2016-07-01T14:26:07Z
app/src/main/res/layout/content_main.xml,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/values-w820dp/dimens.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/values-w820dp/dimens.xml,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/values-w820dp/dimens.xml,Scott Alexander-Bown,2015-06-19T09:05:10Z
app/src/main/res/values/attrs.xml,Scott Alexander-Bown,2021-05-08T14:18:37Z
app/src/main/res/values/attrs.xml,Frieder Bluemle,2017-05-11T16:41:00Z
app/src/main/res/values/attrs.xml,Andy Barber,2016-07-01T14:40:45Z
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,Daniel Kutik,2019-11-16T02:45:47Z
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,Daniel Kutik,2019-11-16T02:34:24Z
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,Frieder Bluemle,2017-05-11T16:41:00Z
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/assets/SubwayNovella.ttf,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-hdpi/ic_action_github.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-hdpi/ic_action_github.png,Scott Alexander-Bown,2015-06-29T13:06:14Z
app/src/main/res/drawable-xhdpi/ic_action_github.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xhdpi/ic_action_github.png,Scott Alexander-Bown,2015-06-29T13:06:14Z
app/src/main/res/drawable-xxhdpi/ic_action_github.png,Andy Barber,2016-07-01T14:40:45Z
app/src/main/res/drawable-xxhdpi/ic_action_github.png,Scott Alexander-Bown,2015-06-29T13:06:14Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,Matthew Rollings,2015-06-26T14:41:45Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,Matthew Rollings,2015-06-26T14:32:45Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,Scott Alexander-Bown,2015-06-19T17:21:37Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,Scott Alexander-Bown,2015-06-19T17:20:07Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,Matthew Rollings,2015-06-19T10:09:22Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,Scott Alexander-Bown,2015-06-19T09:05:10Z
app/src/main/java/com/scottyab/rootchecker/Const.java,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/java/com/scottyab/rootchecker/Const.java,Matthew Rollings,2015-06-26T14:32:45Z
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,Matthew Rollings,2015-06-26T14:32:45Z
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,Matthew Rollings,2015-06-19T10:09:22Z
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,Scott Alexander-Bown,2015-06-19T09:05:10Z
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,Matthew Rollings,2015-06-19T11:06:02Z
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,Matthew Rollings,2015-06-19T10:09:22Z
app/src/main/jniLibs/armeabi-v7a/libroot-checker.so,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/jniLibs/armeabi-v7a/libroot-checker.so,Matthew Rollings,2015-06-19T10:09:22Z
app/src/main/jniLibs/armeabi-v7a/libtool-checker.so,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/jniLibs/armeabi-v7a/libtool-checker.so,Matthew Rollings,2015-06-19T11:06:02Z
app/src/androidTest/java/com/scottyab/rootchecker/ApplicationTest.java,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/androidTest/java/com/scottyab/rootchecker/ApplicationTest.java,Scott Alexander-Bown,2015-06-19T09:05:10Z
app/src/main/java/com/scottyab/rootchecker/util/QLog.java,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/java/com/scottyab/rootchecker/util/QLog.java,Scott Alexander-Bown,2015-06-19T09:05:10Z
